couplings,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,gapE0,gapE1,gapE2,gapE3,gapE4,gapE5,gapE6,gapE7,gapE8,elec,magn
0.674,-1.008542342156355,1.8099401188242759,1.8099401188242978,2.687232301177164,2.7809312184458683,2.881003154869317,2.8810031548693247,3.0104216686182665,3.010421668618268,3.298615887960054,2.818482460980631,2.818482460980653,3.695774643333519,3.7894735606022234,3.889545497025672,3.8895454970256798,4.018964010774622,4.0189640107746225,4.307158230116409,3.750478481806773,-3.310383274815083
0.676,-1.0228080587219464,1.7507668708401931,1.7507668708401967,2.6054930856214624,2.7002905839327895,2.7999377105958425,2.799937710595878,2.974483137240256,2.974483137240264,3.2236232017892985,2.7735749295621392,2.773574929562143,3.628301144343409,3.723098642654736,3.822745769317789,3.8227457693178244,3.997291195962202,3.99729119596221,4.246431260511245,3.8482726127255233,-3.357468025510397
0.678,-1.037368956516301,1.6907261680161476,1.6907261680161685,2.522906025584101,2.618829194826104,2.7178341925823135,2.7178341925823366,2.9383562258214795,2.93835622582148,3.1420834967559172,2.7280951245324485,2.7280951245324694,3.5602749821004016,3.656198151342405,3.755203149098614,3.7552031490986373,3.97572518233778,3.975725182337781,4.179452453272218,3.950065576443764,-3.4060325547657704
0.68,-1.0522363329170026,1.6297946713726938,1.6297946713727023,2.4394768756047043,2.536557742808235,2.6346985489745145,2.634698548974525,2.902037156316501,2.902037156316522,3.0463115142867205,2.6820310042896964,2.682031004289705,3.491713208521707,3.5887940757252377,3.686934881891517,3.6869348818915277,3.9542734892335036,3.9542734892335245,4.098547847203723,4.056113470641163,-3.4561656522384943
0.682,-1.0674222044268948,1.5679493315637598,1.567949331563787,2.3552122135563875,2.453487727119093,2.550538583526941,2.550538583526953,2.8655220694330135,2.8655220694330494,2.949896183636306,2.6353715359906547,2.6353715359906817,3.422634417983282,3.5209099315459875,3.6179607879538356,3.617960787953848,3.932944273859908,3.9329442738599445,4.017318388063201,4.166694783126572,-3.5079635563946443
0.684,-1.0829393693900646,1.505167524673274,1.5051675246732965,2.2701193937262247,2.369631355495102,2.4653638674679255,2.4653638674679783,2.828807023519271,2.828807023519272,2.8528432562306154,2.5881068940633387,2.588106894063361,3.353058763116289,3.4525707248851667,3.54830323685799,3.548303236858043,3.9117463929093352,3.911746392909337,3.9357826256206803,4.282112743277856,-3.5615306962951334
0.686,-1.0988014772368757,1.4414271961895055,1.4414271961895078,2.184206496953256,2.285001442226812,2.3791856355837653,2.379185635583775,2.7551591139985736,2.7918879935024816,2.791887993502492,2.5402286734263813,2.5402286734263835,3.2830079741901317,3.3838029194636876,3.477987112820641,3.4779871128206508,3.8539605912354493,3.8906894707393573,3.8906894707393676,4.402697943269674,-3.6169805122792313
0.6880000000000001,-1.1150231049930053,1.3767070117210687,1.3767070117210745,2.097482278490431,2.1996113040860514,2.292016668974078,2.292016668974114,2.6568507303962727,2.7371539449625693,2.737153944962619,2.491730116714074,2.4917301167140797,3.2125053834834363,3.3146344090790567,3.4070397739670835,3.4070397739671194,3.771873835389278,3.8521770499555745,3.8521770499556243,4.528811259451908,-3.6744363632877928
0.6900000000000001,-1.1316198418666368,1.3109865126748135,1.3109865126748155,2.0099561142487365,2.113474654670655,2.203871167126331,2.2038711671263664,2.5579256291620216,2.6498746986457857,2.649874698645792,2.44260635454145,2.4426063545414523,3.141575956115373,3.245094496537292,3.3354910089929675,3.335491008993003,3.6895454710286586,3.7814945405124227,3.781494540512429,4.660847106734856,-3.734032528919491
0.6920000000000001,-1.1486083828122324,1.2442462747824266,1.24424627478244,1.9216379460598962,2.026605497493153,2.1147646120470642,2.1147646120470687,2.4583918413235164,2.5565529085907026,2.5608594811466747,2.392854657594659,2.3928546575946728,3.0702463288721287,3.1752138803053853,3.2633729948592967,3.263372994859301,3.607000224135749,3.705161291402935,3.709467863958907,4.799237061115051,-3.7959153145024183
0.6940000000000001,-1.166006632058204,1.1764680670571013,1.1764680670571184,1.8325382265611876,1.9390180179100907,2.0247136271840462,2.0247136271840662,2.3582578609709275,2.4522775866366877,2.4701464496723484,2.3424746991153054,2.3424746991153222,2.9985448586193915,3.1050246499682945,3.1907202592422506,3.19072025924227,3.524264493029132,3.6182842186948916,3.6361530817305523,4.944453887312962,-3.86024426740054
0.6960000000000001,-1.183833817677102,1.1076350085007587,1.107635008500774,1.7426678642649178,1.850726473762125,1.9337358337797135,1.933735833779716,2.2575326002981204,2.34754312518134,2.3777829217072215,2.2914688261778604,2.291468826177876,2.9265016819420198,3.034560291439227,3.117569651456815,3.117569651456818,3.4413664179752224,3.531376942858442,3.5616167393843234,5.097016009576973,-3.927193512339808
0.698,-1.2021106183676817,1.0377317196846259,1.0377317196846336,1.6520381693249115,1.761745084377907,1.8418497071262192,1.84184970712625,2.1562253443887927,2.242358186078042,2.283823948531365,2.2398423380523074,2.2398423380523154,2.8541487876925933,2.9638557027455885,3.043960325493901,3.0439603254939316,3.3583359627564744,3.444468804445724,3.4859345668990467,5.257492463591341,-3.996953212567727
0.7,-1.2208593037048747,0.96674446620938,0.9667444662093884,1.5606608004595293,1.6720879174017649,1.7490744349656484,1.749074434965651,2.0543457061959174,2.1367314155952677,2.1770487062372275,2.1876037699142548,2.187603769914263,2.7815201041644038,2.8929472211066396,2.969933738670523,2.969933738670526,3.275205009900792,3.357590719300142,3.3979080099421024,5.426508365500607,-4.069731161935797
0.702,-1.2401038891888647,0.8946612910277626,0.8946612910277667,1.4685477134324862,1.581768772746898,1.6554297800042348,1.655429780004239,1.9519035821252944,2.030671426961901,2.069142519501948,2.134765180216627,2.1347651802166316,2.7086516026213507,2.821872661935763,2.8955336691930995,2.895533669193104,3.192007471314159,3.2707753161507656,3.3092464086908127,5.604750929489347,-4.145754510223206
0.704,-1.2598703074809747,0.8214721326963733,0.821472132696375,1.3757111114348024,1.4908010628695025,1.5609359482113931,1.5609359482114145,1.8489091085944074,1.9241867843035385,1.9608869969411582,2.081342440177348,2.08134244017735,2.635581418915777,2.750671370350477,2.820806255692368,2.820806255692389,3.1087794160753823,3.1840570917845135,3.2207573044221327,5.792976057013179,-4.225271619825107
0.706,-1.280186597237687,0.7471689268168302,0.7471689268168387,1.2821633976515876,1.399197688523399,1.4656134642610175,1.4656134642610186,1.74537261989304,1.8172859879509777,1.8522882835650365,2.027355524054517,2.0273555240545256,2.5623499948892743,2.6793842857610857,2.7458000614987044,2.7458000614987057,3.025559217130727,3.0974725851886644,3.1324748808027234,5.9920155071535905,-4.308554045808555
0.708,-1.3010831109296377,0.6717456882313554,0.6717456882313613,1.18791713024112,1.3069709092152508,1.3694830551633255,1.3694830551633375,1.6413046076276798,1.7099774610913667,1.7433524544698615,1.9728287991609932,1.972828799160999,2.489000241170758,2.6080540201448885,2.6705661660929634,2.670566166092975,2.9423877185573177,3.0110605720210044,3.044435565399499,6.2027846366900246,-4.395898622659782
0.71,-1.3225927429361348,0.5951985719451414,0.5951985719451414,1.092984979898575,1.214132207766157,1.2725655428374472,1.2725655428374494,1.5367156819846415,1.6022695377223446,1.634085510157133,1.9177913148812762,1.9177913148812762,2.4155777228347097,2.5367249507022915,2.595158285773582,2.595158285773584,2.8593084249207763,2.9248622806584796,2.956678253093268,6.426290667764578,-4.487629628996993
0.712,-1.3447511790067703,0.5175259112446969,0.5175259112447017,0.9973796901259495,1.1206921487335841,1.1748817460996104,1.1748817460996193,1.4316165350033612,1.4941704518639032,1.5244933723728369,1.8622770902514674,1.862277090251472,2.3421308691327196,2.4654433277403545,2.5196329251063805,2.5196329251063894,2.7763677140101315,2.8389216308706735,2.869244551379607,6.663641397154873,-4.584100985094621
0.714,-1.3675971678407985,0.4387282320474645,0.43872823204747347,0.9011140402834631,1.0266602310012904,1.0764523922936866,1.0764523922936928,1.3260179060058035,1.385688327974884,1.4145818804417067,1.8063253998882631,1.806325399888272,2.2687112081242615,2.3942573988420888,2.444049560134485,2.4440495601344914,2.693615073846602,2.7532854958156827,2.7821790482825053,6.916054200013046,-4.685698416028754
0.716,-1.3911728149991751,0.35880824312772397,0.35880824312772774,0.8042008114544629,0.9320447356469245,0.9772980385749702,0.977298038574981,1.2199305492885222,1.2768311725180757,1.3043567880707274,1.749981058126899,1.7499810581269029,2.195373626453638,2.3232175506460995,2.3684708535741454,2.368470853574156,2.6111033642876973,2.6680039875172508,2.6955296030699025,7.18486509736709,-4.79284148415004
0.718,-1.4155238985669487,0.27777080249102293,0.2777708024910314,0.7066527551200298,0.8368525712940532,0.8774390026756494,0.8774390026756532,1.1133652041445774,1.167606866613034,1.1938237605960154,1.6932947010579715,1.6932947010579802,2.1221766536869784,2.252376469861002,2.292962901242598,2.292962901242602,2.528889102711526,2.5831307651799826,2.609347659162964,7.471537544627907,-4.905985356757685
0.72,-1.4407002048427089,0.1956228607822467,0.19562286078224767,0.6084825646060794,0.7410891205807687,0.7768953028316881,0.7768953028317037,1.0063325672480503,1.058023159714205,1.0829883726465563,1.6363230656249557,1.6363230656249566,2.0491827694487883,2.1817893254234777,2.217595507674397,2.2175955076744125,2.4470327720907594,2.4987233645569136,2.5236885774892652,7.777670450859695,-5.02562212650476
0.722,-1.4667558807453982,0.11237338318508559,0.11237338318509103,0.5097028492392206,0.6447580931383012,0.6756866064343985,0.6756866064344037,0.8988432674031814,0.948087664250928,0.9718561061991029,1.5791292639304837,1.5791292639304892,1.9764587299846188,2.1115139738836994,2.142442487179797,2.142442487179802,2.3655991481485796,2.414843544996326,2.438611986944501,8.105004748237514,-5.152281441489512
0.724,-1.4937497974781424,0.028033251776480417,0.028033251776484483,0.41032611112437883,0.5478613925421167,0.5738321868834731,0.573832186883479,0.7909078426319658,0.8378078511644659,0.8604323489983742,1.5217830492546227,1.521783049254627,1.9040759086025212,2.041611190020259,2.0675819843616154,2.067581984361621,2.284657640110108,2.331557648642608,2.3541821464765165,8.455427590863167,-5.286530127840302
0.726,-1.5217459171412413,-0.05738484928189533,-0.05738484928189157,0.31036472443959806,0.4503990069717675,0.47135088805894104,0.4713508880589437,0.682536719551926,0.7271910462786856,0.7487223933173689,1.464361067859346,1.4643610678593497,1.8321106415808392,1.972144924113009,1.9930968052001823,1.993096805200185,2.204282636693167,2.248936963419927,2.27046831045861,8.830972966733754,-5.428970399485255
0.728,-1.5508136503018266,-0.14386656301576622,-0.14386656301576067,0.2098309171287725,0.35236893560288546,0.36826109579307553,0.3682610957930777,0.5737401949744237,0.6162444274408547,0.6367314350331287,1.4069470872860603,1.4069470872860659,1.760644567430599,1.903182585904712,1.919074746094902,1.9190747460949042,2.1245538452762505,2.1670580777426816,2.187545085334955,9.233817155312112,-5.58023614910264
0.73,-1.5810281878801042,-0.23139600046759018,-0.2313960004675862,0.1087367548632724,0.2537671647450766,0.26458071570791486,0.26458071570791486,0.4645284196394659,0.5049750223714158,0.5244645729941518,1.3496321874125141,1.3496321874125181,1.6897649427433767,1.8347953526251808,1.845608903588019,1.845608903588019,2.04555660751957,2.08600321025152,2.105492760874256,9.666267063252985,-5.740986705422479
0.732,-1.6124707850124151,-0.31995589008050956,-0.31995589008050357,0.00709412713595643,0.15458770899441598,0.16032715678379553,0.16032715678379994,0.3549113839888529,0.39338970716289445,0.41192680865633796,1.2925148949319056,1.2925148949319116,1.6195649121483715,1.767058494006831,1.7727979417962108,1.772797941796215,1.967382169001268,2.0058604921753096,2.0243975936687533,10.130739043657742,-5.911897334306963
0.734,-1.645228967802953,-0.4095277326439749,-0.40952773264396874,-0.09508526465275732,0.05482273264427683,0.055517320038608896,0.055517320038613836,0.24489890587087496,0.2814952053706224,0.2991230459654969,1.2357012351589782,1.2357012351589842,1.5501437031501957,1.7000517004472298,1.700746287841562,1.700746287841567,1.890127873673828,1.9267241731735754,1.9443520137684498,10.629725392381317,-6.09364567054004
0.736,-1.6793966262325537,-0.5000919589144482,-0.5000919589144265,-0.1977899172587629,-0.049832408279219295,-0.049832408279215624,-0.04553723530047221,0.13450062006216418,0.16929808764030546,0.18605809146500696,1.1793046673181053,1.179304667318127,1.4816067089737908,1.6295642179533345,1.629564217953338,1.6338593909320815,1.8138972462947178,1.848694713872859,1.8654547176975607,11.165745391319268,-6.2868932194848375
0.738,-1.715073948358135,-0.5916280872120434,-0.591628087212031,-0.30100853394948285,-0.15570615954933142,-0.15570615954932776,-0.14650298345046428,0.023725969488763893,0.0568047718202775,0.07273665460870071,1.1234458611460916,1.123445861146104,1.4140654144086522,1.5593677888088036,1.559367788808807,1.5685709649076707,1.738799917846899,1.7718787201784125,1.7878106029668357,11.74127764562546,-6.4922610996097685
0.74,-1.7523671430666452,-0.6841148785469992,-0.6841148785469899,-0.40473003128960966,-0.26208858221879705,-0.26208858221879655,-0.24808619559961573,-0.08741580197443906,-0.055978476490954804,-0.04083665174040113,1.068252264519646,1.0682522645196553,1.3476371117770356,1.4902785608478482,1.4902785608478486,1.5042809474670296,1.664951341092206,1.6963886665756904,1.7115304913262441,12.358670697426952,-6.710299357294125
0.742,-1.7913878922701634,-0.7775304871297375,-0.7775304871297211,-0.5089435444926412,-0.36896483831159566,-0.36896483831159066,-0.35029893088088415,-0.1989156552463163,-0.1690455430084222,-0.15465731064344845,1.0138574051404259,1.0138574051404423,1.2824443477775223,1.4224230539585676,1.4224230539585727,1.4410889613892792,1.592472237023847,1.6223423492617413,1.6367305816267148,13.020029694119396,-6.941449532820711
0.744,-1.83225247032331,-0.8718526044473165,-0.8718526044473117,-0.6136384314687343,-0.47632059745634475,-0.4763205974563429,-0.45315302501821403,-0.310764760443649,-0.282390463479147,-0.2687209002683866,0.9603998658759936,0.9603998658759983,1.2186140388545756,1.3559318728669654,1.3559318728669671,1.379099445305096,1.521487709879661,1.549862006844163,1.5635315700549235,13.727078470535355,-7.1860007510488835
0.746,-1.8750804709391595,-0.9670585954311508,-0.96705859543113,-0.7188042756933759,-0.5841420288390782,-0.5841420288390673,-0.5566594426210257,-0.42295450006351193,-0.3960074220960874,-0.3830230929379021,0.9080218755080087,0.9080218755080295,1.1562761952457836,1.2909384421000814,1.2909384421000922,1.318421028318134,1.4521259708756475,1.4790730488430721,1.4920573780012574,14.48099897612707,-7.4440404971520575
0.748,-1.9199930926846516,-1.0631256255795751,-1.0631256255795551,-0.8244308880155141,-0.692415791446768,-0.6924157914467615,-0.6608276202372882,-0.5354764710568272,-0.5098907496452518,-0.49755965405765296,0.8568674671050764,0.8568674671050964,1.0955622046691373,1.2275773012378837,1.22757730123789,1.2591654724473633,1.3845166216278244,1.4101023430393997,1.4224334386269986,15.28225364503705,-7.715402421435808
0.75,-1.9671109559173856,-1.1600307782251709,-1.1600307782251436,-0.9305083075162185,-0.801129022928221,-0.8011290229282169,-0.7656648458999796,-0.648322485901568,-0.6240349214210617,-0.6123264409390029,0.8070801776922147,0.807080177692242,1.0366026484011672,1.1659819329891645,1.1659819329891687,1.201446110017406,1.3187884700158174,1.343076034496324,1.3547845149783826,16.13040095845283,-7.999614927374121
0.752,-2.016551458658263,-1.2577511614359222,-1.2577511614359085,-1.0370268015226463,-0.9102693273613713,-0.9102693273613676,-0.8711757214806833,-0.7614845727788245,-0.7384345549420426,-0.7273194015291117,0.7588002972223409,0.7588002972223546,0.9795246571356169,1.1062821312968918,1.1062821312968956,1.14537573717758,1.2550668858794385,1.2781169037162206,1.2892320571291513,17.023919632603025,-8.29585575471253
0.754,-2.068425726445669,-1.3562640043118808,-1.356264004311862,-1.1439768648743778,-1.0198247621812422,-1.019824762181238,-0.9773617485494954,-0.8749549749494057,-0.8530844074966734,-0.8425345730607707,0.7121617221337881,0.712161722133807,0.9244488615712911,1.0486009642644267,1.048600964264431,1.0910639778961735,1.1934707514962632,1.2153413189489957,1.2258911533848982,17.960061693460897,-8.602918969545177
0.756,-2.122835268807905,-1.4555467426725004,-1.455546742672483,-1.25134921853243,-1.1297838244903173,-1.1297838244903133,-1.0842210671481485,-0.9887261494227122,-0.9679793735463145,-0.9579680806331069,0.6672885261354047,0.667288526135422,0.8714860502754751,0.9930514443175877,0.9930514443175917,1.0386142016597566,1.1341091193851929,1.1548558952615906,1.164867188174798,18.934757860796186,-8.9192013053468
0.758,-2.1798685159969393,-1.5555770943297125,-1.5555770943297014,-1.3591348076138043,-1.2401354369433575,-1.2401354369433464,-1.1917483616767024,-1.1027907650034534,-1.0831144820100824,-1.0736161357336191,0.6242914216672268,0.624291421667238,0.820733708383135,0.9397330790535818,0.9397330790535929,0.9881201543202369,1.077077750993486,1.096754033986857,1.1062523802633202,19.942598634870944,-9.242714229070875
0.76,-2.239597463724586,-1.6563331243032844,-1.656333124303249,-1.4673247989282325,-1.3508689333716106,-1.35086893337161,-1.2999349315702249,-1.2171416997959703,-1.1984848934540697,-1.189475034711092,0.5832643394213017,0.583264339421337,0.7722726647963536,0.8887285303529755,0.8887285303529762,0.9396625321543612,1.0224557639286158,1.0411125702705164,1.050122429013494,20.976909953673125,-9.571126121850199
0.762,-2.3020746882532253,-1.7577933004613484,-1.757793300461318,-1.5759105780866882,-1.4619740442875613,-1.4619740442875588,-1.4087689093567781,-1.3317720382394198,-1.3140858972053926,-1.305541157208272,0.5442813877918768,0.5442813877919073,0.726164110166537,0.840100643965664,0.8401006439656664,0.8933057788964471,0.9703026500138054,0.9879887910478327,0.9965335310449532,22.029932773884596,-9.901835549130931
0.764,-2.3673309974164223,-1.8599365401637107,-1.85993654016371,-1.684883746244923,-1.5734408823884543,-1.5734408823884471,-1.518235597278061,-1.446675067741666,-1.4299129084092206,-1.4218109645622425,0.5073944572527116,0.5073944572527123,0.6824472511714992,0.793890115027968,0.7938901150279751,0.8490954001383613,0.9206559296747563,0.9374180890072017,0.9455200328541797,23.093102279255657,-10.232072166650218
0.766,-2.4353739476078307,-1.9627422485488994,-1.962742248548867,-1.7942361165400447,-1.6852599281586735,-1.685259928158668,-1.6283178871639392,-1.5618442749734796,-1.5459614650456142,-1.5382809981801469,0.4726316990589312,0.47263169905896363,0.641137831067786,0.7501140194491571,0.7501140194491627,0.8070560604438914,0.8735296726343511,0.8894124825622165,0.8970929494276838,24.157407010831147,-10.559017216895986
0.768,-2.506187383068164,-2.0661903491456135,-2.066190349145548,-1.9039597102717594,-1.7974220156530538,-1.7974220156530294,-1.7389967268123252,-1.6772733418794588,-1.662227224920755,-1.654947877896472,0.4399970339225505,0.4399970339226158,0.6022276727964047,0.7087653674151102,0.7087653674151346,0.7671906562558388,0.8289140411887053,0.843960158147409,0.8512395051716921,25.213794507607318,-10.879931912543068
0.77,-2.579732051863484,-2.170261307506477,-2.1702613075064248,-2.0140467528749366,-1.909918318528447,-1.9099183185284359,-1.8502515989415727,-1.792956141456893,-1.7787059626457145,-1.7718083003186704,0.4094707443570069,0.4094707443570593,0.5656852989885475,0.6698137333350371,0.6698137333350482,0.7294804529219114,0.786775910406591,0.8010260892177696,0.8079237515448137,26.253581572879845,-11.19228027743618
0.772,-2.6559472403868716,-2.2749361485602226,-2.2749361485601804,-2.1244896697257927,-2.0227403363779053,-2.022740336377899,-1.9620609845215538,-1.9088867333482513,-1.8953935666147788,-1.8888590371659757,0.38101109182664894,0.38101109182669113,0.5314575706610789,0.6332069040089663,0.6332069040089725,0.6938862558653178,0.7470605070386203,0.7605536737720928,0.7670882032208959,27.26882638759854,-11.493833752278935
0.774,-2.7347532657202125,-2.380196468364227,-2.380196468364193,-2.2352810818185347,-2.135879881409784,-2.135879881409765,-2.074402789485556,-2.0250593592891972,-2.0122860359933283,-2.0060969336069485,0.35455679735598533,0.3545567973560195,0.4994721839016778,0.5988733843104286,0.5988733843104477,0.6603504762346564,0.7096939064310153,0.7224672297268842,0.728656332113264,28.252626636929406,-11.782747914297492
0.776,-2.8160545907350296,-2.4860244409123586,-2.4860244409123045,-2.346413801346254,-2.249329065505136,-2.2493290655051066,-2.187254721200827,-2.1414684384486518,-2.12937947772474,-2.1235189065998474,0.330030149822671,0.33003014982272516,0.46964078938877574,0.5667255252298937,0.566725525229923,0.6287998695342027,0.6745861522863779,0.6866751130102897,0.6925356841351822,29.199320667714957,-12.057606211730919
0.778,-2.8997432908818555,-2.592402820619087,-2.592402820619079,-2.4578808272147254,-2.36308028767721,-2.363080287677187,-2.3005946077155905,-2.258108562694682,-2.246670103563904,-2.2411219432400404,0.3073404702627687,0.30734047026277667,0.44186246366713,0.5366630032046453,0.5366630032046684,0.5991486831662649,0.6416347281871735,0.6530731873179514,0.658621347641815,30.104584079842617,-12.317430535484482
0.78,-2.9857026052372286,-2.699314941060693,-2.6993149410606434,-2.569675340515792,-2.4771262219506673,-2.47712622195063,-2.4144006581844626,-2.3749744918143554,-2.3641542271446507,-2.358903099117959,0.2863876641765355,0.28638766417658523,0.4160272647214365,0.5085763832865613,0.5085763832865986,0.571301947052766,0.6107281134228733,0.6215483780925779,0.6267995061192697,30.965428483564285,-12.561662655924842
0.782,-3.0738103403016326,-2.806744710510522,-2.806744710510487,-2.6817906999825922,-2.5914598056712363,-2.5914598056712355,-2.528651666829066,-2.4920611487142,-2.4818282610867075,-2.4768594966908646,0.2670656297911105,0.26706562979114556,0.39201964031904035,0.48235053463039623,0.4823505346303971,0.5451586734725664,0.5817491915874324,0.5919820792149251,0.596950843610768,31.780119739149665,-12.790123329202396
0.784,-3.163941951162495,-2.91467660476101,-2.914676604761005,-2.794220437446588,-2.706074228251958,-2.7060742282519157,-2.6433271653817725,-2.609363614623788,-2.599688714147691,-2.594988323671142,0.24926534640148468,0.24926534640149,0.3697215137159069,0.457867722910537,0.4578677229105792,0.5206147857807224,0.5545783365387069,0.5642532370148037,0.5689536274913527,32.548038630892975,-13.00295700948391
0.786,-3.255973187943317,-3.0230956576785437,-3.0230956576785024,-2.9069582533136176,-2.8209629203566866,-2.8209629203566795,-2.758407530396799,-2.7268771243216796,-2.7177321884240175,-2.713286831433633,0.2328775302647732,0.2328775302648145,0.34901493462969935,0.4350102675866303,0.4350102675866374,0.49756565754651794,0.5290960636216373,0.5382409995192994,0.5426863565096838,33.2695078450567,-13.200569805070565
0.788,-3.349782255171388,-3.1319874498930913,-3.1319874498930815,-3.0199980120739105,-2.9361195435203564,-2.9361195435203253,-2.8738740523571247,-2.8445970614011986,-2.835955376604882,-2.8317523334441024,0.21779480527829653,0.2177948052783063,0.32978424309747734,0.4136627116510314,0.4136627116510625,0.47590820281426316,0.5051851937701892,0.5138268785665057,0.5180299217272855,33.94560650364654,-13.383567048152841
0.79,-3.4452514808347128,-3.2413380959813636,-3.2413380959813356,-3.1333337378586874,-3.051537980199226,-3.051537980199214,-2.9897089734213225,-2.9625189535904637,-2.9543550592814563,-2.9503822037108662,0.2039133848533492,0.20391338485337718,0.31191774297602537,0.3937135006354868,0.3937135006354988,0.4555425074133903,0.4827325272442491,0.4908964215532565,0.49486927712384654,34.57798888224287,-13.552695121652807
0.792,-3.54226852742887,-3.351134230461163,-3.3511342304611365,-3.246959610054332,-3.167212324245311,-3.1672123242453054,-3.1058955001678674,-3.080638468139578,-3.0729281023151094,-3.0691738752611797,0.19113429696770678,0.19113429696773343,0.295308917374538,0.3750562031835587,0.3750562031835645,0.43637302726100247,0.4616300592892917,0.4693404251137605,0.4730946521676902,35.16871870236459,-13.70879042616252
0.794,-3.640727199286015,-3.461362992876489,-3.4613629928764857,-3.3608699589826863,-3.283136871794554,-3.2831368717945155,-3.222417796984,-3.198951407284898,-3.1916714542645503,-3.188124838643144,0.179364206409526,0.1793642064095291,0.2798572403033286,0.3575903274914607,0.3575903274914993,0.41830940230201463,0.44177579200111694,0.4490557450214645,0.45260236064287085,35.720125532467904,-13.85273685009371
0.796,-3.7405279109499827,-3.572012012216889,-3.5720120122168653,-3.4750592616564306,-3.39930611255896,-3.3993061125589534,-3.3392609649474014,-3.3174537037998792,-3.3105821438756977,-3.3072326404554877,0.16851589873309392,0.16851589873311745,0.2654686492935521,0.3412217983910226,0.3412217983910293,0.4012669460025813,0.42307420715010347,0.429945767074285,0.433295270494495,36.234685903614654,-13.985431953878624
0.798,-3.8415778831567273,-3.6830693908821384,-3.683069390882084,-3.589522137614013,-3.5157147215100517,-3.515714721510045,-3.456411010244488,-3.436141416639301,-3.4296572776332286,-3.426494881904953,0.15850849227458896,0.15850849227464314,0.25205574554271415,0.3258631616466756,0.3258631616466823,0.3851668729122393,0.4054364665174264,0.41192060552349874,0.41508300125177433,36.714928921786054,-14.10776130997182
0.8,-3.9437911289929377,-3.794523688374806,-3.794523688374798,-3.704253344840671,-3.632357550941665,-3.632357550941649,-3.5738548054174992,-3.5550107266829274,-3.548894037375737,-3.5459092173926607,0.1492674406181318,0.1492674406181398,0.23953778415226656,0.3114335780512727,0.3114335780512887,0.3699363235754385,0.3887804023100103,0.39489709161720077,0.39788191160027697,37.163364369826226,-14.22058000369773
0.802,-4.047088285515393,-3.9063639048740786,-3.9063639048740604,-3.819247775778469,-3.749229622898108,-3.7492296228980773,-3.6915800460620365,-3.6740579325829876,-3.668289677974308,-3.665473353130201,0.14072438064131454,0.14072438064133275,0.22784050973692427,0.2978586626172852,0.29785866261731586,0.35550823945335663,0.3730303529324055,0.3787986075410852,0.38161493238519206,37.58243034487494,-14.324700116958411
0.804,-4.151396337399148,-4.018579464823125,-4.018579464823077,-3.9345004534295605,-3.8663261219546645,-3.8663261219546117,-3.8095752050179126,-3.7932794467194713,-3.7878415250749846,-3.785185045785088,0.13281687257602304,0.132816872576071,0.21689588396958737,0.2850702154444833,0.28507021544453615,0.34182113238123524,0.35811689067967656,0.3635548123241632,0.36621129161405985,37.97445714316093,-14.4208830067894
0.806,-4.256648270327837,-4.131160200638472,-4.131160200638337,-4.050006527553342,-3.983642388336322,-3.9836423883363192,-3.9278294856109977,-3.9126717912650752,-3.907546972904482,-3.9050421011570133,0.1254880696893652,0.12548806968949933,0.20664174277449465,0.2730058819915149,0.27300588199151754,0.3288187847168391,0.3439764790627615,0.34910129742335494,0.35160616917082343,38.341644171839235,-14.509835284943795
0.808,-4.362782683626687,-4.244096336632645,-4.244096336632565,-4.165761270960972,-4.1011739113609655,-4.101173911360939,-4.046332775105657,-4.03223159436253,-4.027403482139309,-4.025042372884251,0.11868634699404179,0.11868634699412173,0.19702141266571527,0.26160877226572143,0.2616087722657481,0.3164499085210304,0.33055108926415677,0.33537920148737754,0.3377403107424364,38.68604696735463,-14.592207551186604
0.81,-4.4697433844615055,-4.357378473224608,-4.357378473224604,-4.281760075905945,-4.2189163231927465,-4.218916323192732,-4.165075599206236,-4.151955586414046,-4.1474085778369885,-4.145183761180341,0.11236491123689785,0.1123649112369014,0.18798330855556067,0.2508270612687591,0.2508270612687733,0.30466778525526994,0.31778779804745927,0.3223348066245171,0.3245596232811643,39.009571808411636,-14.668595096370026
0.812,-4.577478979935621,-4.470997571496593,-4.470997571496574,-4.397998450573055,-4.336865392892746,-4.336865392892729,-4.28404907819375,-4.271840596484247,-4.267559847429697,-4.265464211601819,0.10648140843902798,0.10648140843904663,0.1794805293625661,0.2406135870428745,0.24061358704289137,0.2934299017418711,0.30563838345137384,0.3099191325059234,0.3120147683338015,39.313975847536106,-14.739539949842845
0.8140000000000001,-4.685942478576869,-4.584944938145037,-4.5849449381449965,-4.514472015664683,-4.455017020753528,-4.455017020753525,-4.403244885084538,-4.391883548815792,-4.387854938778292,-4.385881713845766,0.10099754043183129,0.10099754043187215,0.17147046291218526,0.23092545782334106,0.23092545782334373,0.2826975934923306,0.2940589297610767,0.2980875397985763,0.30006076473110266,39.60087109973376,-14.805533787625755
