couplings,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,gapE0,gapE1,gapE2,gapE3,gapE4,gapE5,gapE6,gapE7,gapE8,gapE9,gapE10,gapE11,gapE12,gapE13,gapE14,gapE15,gapE16,gapE17,gapE18,gapE19,gapE20,gapE21,gapE22,gapE23,gapE24,gapE25,gapE26,gapE27,gapE28,gapE29,gapE30,gapE31,gapE32,gapE33,gapE34,gapE35,gapE36,gapE37,gapE38,elec,magn
0.612,-2.5811937568017083,-2.315305164582246,-2.315305164582238,-2.257772697586813,-1.6056920480421217,-1.6056920480421197,-1.6045777011831943,-1.6045777011831825,-1.4036660687426072,-1.403666068742597,-1.390946245469767,-1.1266148463238093,-1.1266148463237968,-1.0356186957594964,-1.008010207504875,-1.0080102075048702,-1.0080102075048696,-1.008010207504869,-1.0080102075048687,-1.008010207504863,-1.008010207504861,-1.0080102075048598,-1.0040249850702263,-1.004024985070225,-1.0040249850702245,-1.004024985070223,-1.0040249850702208,-1.004024985070219,-1.0040249850702185,-1.0040249850702185,-0.9971287633167735,-0.9971287633167734,-0.9603439371788497,-0.9603439371788441,-0.9603439371788433,-0.9603439371788427,-0.9603439371788419,-0.9603439371788414,-0.9603439371788404,-0.9603439371788399,0.26588859221946226,0.26588859221947025,0.3234210592148954,0.9755017087595865,0.9755017087595885,0.976616055618514,0.9766160556185257,1.177527688059101,1.1775276880591112,1.1902475113319413,1.454578910477899,1.4545789104779114,1.5455750610422119,1.5731835492968334,1.573183549296838,1.5731835492968387,1.5731835492968393,1.5731835492968396,1.5731835492968453,1.5731835492968473,1.5731835492968484,1.577168771731482,1.5771687717314833,1.5771687717314837,1.5771687717314853,1.5771687717314875,1.5771687717314893,1.5771687717314897,1.5771687717314897,1.584064993484935,1.584064993484935,1.6208498196228587,1.620849819622864,1.620849819622865,1.6208498196228656,1.6208498196228662,1.620849819622867,1.620849819622868,1.6208498196228684,9.533367404663343,-10.261667172893949
0.614,-2.6210839623823876,-2.353396680655502,-2.3533966806554893,-2.293426636912724,-1.6676999547465234,-1.667699954746508,-1.6666215789455678,-1.6666215789455545,-1.4693678266020034,-1.4693678266019903,-1.456916017226559,-1.1953506101077829,-1.1953506101077707,-1.1072693374767606,-1.0698229204849532,-1.0698229204849452,-1.033898814806842,-1.0204503048410491,-1.0204503048410467,-1.0204503048410452,-1.020450304841045,-1.0204503048410427,-1.0204503048410398,-1.0204503048410396,-1.0204503048410385,-1.0163695727959507,-1.0163695727959494,-1.016369572795945,-1.0163695727959425,-1.0163695727959392,-1.0163695727959354,-1.0163695727959337,-1.0163695727959334,-0.9714810016904932,-0.9714810016904888,-0.9714810016904867,-0.9714810016904866,-0.9714810016904863,-0.971481001690483,-0.9714810016904821,0.26768728172688583,0.26768728172689826,0.32765732546966353,0.9533840076358642,0.9533840076358797,0.9544623834368198,0.9544623834368331,1.1517161357803842,1.1517161357803973,1.1641679451558287,1.4257333522746047,1.425733352274617,1.513814624905627,1.5512610418974344,1.5512610418974424,1.5871851475755456,1.6006336575413385,1.600633657541341,1.6006336575413425,1.6006336575413427,1.600633657541345,1.6006336575413478,1.600633657541348,1.6006336575413491,1.6047143895864369,1.6047143895864382,1.6047143895864426,1.604714389586445,1.6047143895864484,1.6047143895864522,1.604714389586454,1.6047143895864542,1.6496029606918943,1.6496029606918987,1.649602960691901,1.649602960691901,1.6496029606919014,1.6496029606919045,1.6496029606919054,9.717444220199797,-10.377878552735385
0.616,-2.6615755730415573,-2.3923006479143227,-2.392300647914284,-2.3298515066429277,-1.72995271454817,-1.7299527145481621,-1.7289095888861277,-1.728909588886118,-1.5352647908859596,-1.5352647908859416,-1.5230786010709922,-1.264297108983044,-1.2642971089830397,-1.1790259658879172,-1.1426001400408192,-1.1426001400408063,-1.1076582663317616,-1.033054732343572,-1.0330547323435717,-1.0330547323435708,-1.0330547323435695,-1.0330547323435684,-1.0330547323435677,-1.0330547323435657,-1.0330547323435655,-1.028876559815258,-1.0288765598152567,-1.0288765598152496,-1.0288765598152492,-1.028876559815249,-1.0288765598152485,-1.0288765598152478,-1.0288765598152443,-0.9969331748736215,-0.9969331748736141,-0.9969331748736132,-0.9969331748736129,-0.9827476134469908,-0.982747613446988,-0.9827476134469858,0.2692749251272346,0.26927492512727325,0.3317240663986296,0.9316228584933874,0.9316228584933952,0.9326659841554297,0.9326659841554394,1.1263107821555978,1.1263107821556158,1.138496971970565,1.3972784640585134,1.3972784640585176,1.4825496071536401,1.5189754330007381,1.518975433000751,1.5539173067097958,1.6285208406979854,1.6285208406979856,1.6285208406979865,1.6285208406979879,1.628520840697989,1.6285208406979896,1.6285208406979916,1.6285208406979919,1.6326990132262993,1.6326990132263006,1.6326990132263077,1.6326990132263082,1.6326990132263084,1.6326990132263088,1.6326990132263095,1.632699013226313,1.6646423981679357,1.6646423981679432,1.6646423981679441,1.6646423981679446,1.6788279595945665,1.6788279595945692,1.6788279595945714,9.902605929538847,-10.493792613611166
0.618,-2.702669915890627,-2.4320246541670034,-2.4320246541669746,-2.367061580486962,-1.7924478197096214,-1.7924478197096074,-1.791439214116781,-1.7914392141167779,-1.6013541590021343,-1.601354159002133,-1.5894310734304335,-1.3334491195975693,-1.3334491195975564,-1.2508874035144861,-1.2154595649755453,-1.2154595649755353,-1.1814772814862546,-1.0721162994794577,-1.0721162994794569,-1.0721162994794562,-1.072116299479454,-1.0458261071149038,-1.0458261071149035,-1.0458261071149009,-1.0458261071149004,-1.0458261071149002,-1.0458261071148984,-1.0458261071148978,-1.0458261071148964,-1.0415485448786368,-1.0415485448786355,-1.0415485448786335,-1.0415485448786328,-1.0415485448786324,-1.0415485448786312,-1.041548544878628,-1.0415485448786235,-0.9941455282483876,-0.9941455282483834,-0.9941455282483809,0.2706452617236237,0.27064526172365255,0.33560833540366497,0.9102220961810057,0.9102220961810197,0.9112307017738461,0.9112307017738492,1.1013157568884928,1.1013157568884941,1.1132388424601936,1.3692207962930578,1.3692207962930707,1.451782512376141,1.4872103509150818,1.4872103509150918,1.5211926344043725,1.6305536164111694,1.6305536164111702,1.630553616411171,1.6305536164111731,1.6568438087757233,1.6568438087757236,1.6568438087757262,1.6568438087757267,1.656843808775727,1.6568438087757287,1.6568438087757293,1.6568438087757307,1.6611213710119903,1.6611213710119916,1.6611213710119936,1.6611213710119943,1.6611213710119948,1.6611213710119959,1.6611213710119992,1.6611213710120036,1.7085243876422394,1.7085243876422438,1.7085243876422462,10.088702246090243,-10.609310960998572
0.62,-2.7443678172013573,-2.4725747654501973,-2.472574765450193,-2.405070242282904,-1.8551827410659096,-1.8551827410659039,-1.8542079179040127,-1.8542079179040023,-1.6676331702993923,-1.6676331702993834,-1.6559705604958586,-1.4028015675116716,-1.4028015675116623,-1.32285247671226,-1.2884003451887254,-1.2884003451887234,-1.2553554155990316,-1.14734853217576,-1.1473485321757546,-1.147348532175745,-1.1473485321757444,-1.05876708752367,-1.0587670875236692,-1.0587670875236688,-1.0587670875236683,-1.0587670875236677,-1.0587670875236663,-1.0587670875236623,-1.058767087523662,-1.054388169292793,-1.0543881692927917,-1.0543881692927908,-1.0543881692927892,-1.054388169292789,-1.0543881692927861,-1.0543881692927852,-1.0543881692927823,-1.040890676522546,-1.0056765281839515,-1.0056765281839508,0.27179305175116,0.2717930517511644,0.33929757491845347,0.8891850761354476,0.8891850761354534,0.8901598992973445,0.890159899297355,1.076734646901965,1.0767346469019738,1.0883972567054987,1.3415662496896856,1.341566249689695,1.4215153404890972,1.4559674720126319,1.4559674720126339,1.4890124016023256,1.5970192850255973,1.5970192850256026,1.5970192850256122,1.5970192850256129,1.6856007296776871,1.685600729677688,1.6856007296776885,1.685600729677689,1.6856007296776896,1.685600729677691,1.685600729677695,1.6856007296776951,1.6899796479085643,1.6899796479085656,1.6899796479085665,1.689979647908568,1.6899796479085682,1.6899796479085711,1.689979647908572,1.689979647908575,1.7034771406788112,1.7386912890174058,1.7386912890174064,10.275579357187187,-10.724335440213673
0.622,-2.7866695969936512,-2.5139554546357004,-2.5139554546356933,-2.443889863517098,-1.9181549306525447,-1.918154930652536,-1.9172131462441124,-1.9172131462440796,-1.7340991059577338,-1.7340991059577093,-1.7226942379108485,-1.4723495245379763,-1.4723495245379699,-1.3949200162113908,-1.3614216375981982,-1.3614216375981953,-1.3292922274109709,-1.222629427089683,-1.222629427089681,-1.2226294270896805,-1.22262942708967,-1.117466312322014,-1.0718803732074378,-1.0718803732074293,-1.0718803732074291,-1.071880373207429,-1.0718803732074278,-1.0718803732074278,-1.0718803732074238,-1.0718803732074236,-1.0673981170445404,-1.0673981170445355,-1.0673981170445346,-1.0673981170445326,-1.0673981170445317,-1.0673981170445312,-1.06739811704453,-1.0673981170445286,-1.017342421924623,-1.0173424219246225,0.2727141423579509,0.272714142357958,0.34277973347655344,0.8685146663411065,0.8685146663411152,0.8694564507495388,0.8694564507495717,1.0525704910359175,1.052570491035942,1.0639753590828027,1.314320072455675,1.3143200724556814,1.3917495807822604,1.425247959395453,1.425247959395456,1.4573773695826804,1.5640401699039683,1.5640401699039703,1.5640401699039708,1.5640401699039812,1.6692032846716371,1.7147892237862135,1.714789223786222,1.7147892237862221,1.7147892237862223,1.7147892237862234,1.7147892237862234,1.7147892237862274,1.7147892237862277,1.719271479949111,1.7192714799491158,1.7192714799491167,1.7192714799491187,1.7192714799491196,1.71927147994912,1.7192714799491213,1.7192714799491227,1.7693271750690283,1.7693271750690287,10.463080622150102,-10.838768604769129
0.624,-2.8295750659869467,-2.5561695467713257,-2.5561695467713217,-2.483531683442948,-1.9813618242761248,-1.9813618242761162,-1.9804523303785664,-1.9804523303785426,-1.8007492888301613,-1.8007492888301604,-1.7895993304066364,-1.542088205897761,-1.542088205897755,-1.4670888576320658,-1.4345226062410277,-1.4345226062410097,-1.4032872790577724,-1.2979585435000465,-1.2979585435000438,-1.2979585435000434,-1.2979585435000331,-1.1940816187361496,-1.0851687050144643,-1.0851687050144623,-1.0851687050144592,-1.0851687050144565,-1.0851687050144554,-1.0851687050144552,-1.0851687050144507,-1.0851687050144503,-1.080581114869855,-1.0805811148698536,-1.0805811148698534,-1.0805811148698512,-1.08058111486985,-1.0805811148698492,-1.0805811148698465,-1.0805811148698448,-1.0291450450104624,-1.0291450450104584,0.27340551921562106,0.27340551921562506,0.3460433825439986,0.8482132417108219,0.8482132417108306,0.8491227356083804,0.8491227356084041,1.0288257771567855,1.0288257771567864,1.0399757355803103,1.2874868600891858,1.2874868600891918,1.362486208354881,1.395052459745919,1.395052459745937,1.4262877869291744,1.5316165224869003,1.531616522486903,1.5316165224869034,1.5316165224869136,1.6354934472507971,1.7444063609724825,1.7444063609724845,1.7444063609724876,1.7444063609724902,1.7444063609724914,1.7444063609724916,1.744406360972496,1.7444063609724965,1.7489939511170918,1.748993951117093,1.7489939511170933,1.7489939511170955,1.7489939511170967,1.7489939511170975,1.7489939511171002,1.748993951117102,1.8004300209764843,1.8004300209764883,10.651047299278853,-10.952514183518904
0.626,-2.873083524955932,-2.5992181826166205,-2.5992181826165677,-2.524005694080498,-2.0448008440228898,-2.0448008440228795,-2.0439228892450902,-2.0439228892450814,-1.8675810832397288,-1.867581083239704,-1.8566831113880564,-1.6120129672256511,-1.6120129672256434,-1.5393578419758722,-1.507702422366035,-1.5077024223660211,-1.477340136052215,-1.3733354457672522,-1.3733354457672347,-1.3733354457672307,-1.3733354457672273,-1.2707361172077216,-1.0986348648798212,-1.0986348648798172,-1.0986348648798159,-1.098634864879814,-1.098634864879813,-1.0986348648798114,-1.0986348648798103,-1.0986348648798072,-1.093939932263407,-1.0939399322634007,-1.0939399322634,-1.0939399322633994,-1.0939399322633976,-1.0939399322633967,-1.0939399322633945,-1.0939399322633927,-1.0410862601322968,-1.0410862601322912,0.27386534233931137,0.2738653423393642,0.3490778308754341,0.8282826809330421,0.8282826809330524,0.8291606357108416,0.8291606357108505,1.005502441716203,1.005502441716228,1.0164004135678755,1.2610705577302808,1.2610705577302885,1.3337256829800597,1.365381102589897,1.3653811025899107,1.395743388903717,1.4997480791886797,1.4997480791886972,1.4997480791887012,1.4997480791887046,1.6023474077482103,1.7744486600761107,1.7744486600761147,1.774448660076116,1.7744486600761178,1.774448660076119,1.7744486600761205,1.7744486600761216,1.7744486600761247,1.779143592692525,1.7791435926925312,1.7791435926925319,1.7791435926925325,1.7791435926925343,1.7791435926925352,1.7791435926925374,1.7791435926925392,1.8319972648236351,1.8319972648236407,10.83931929382341,-11.065477541287365
0.628,-2.917193766506844,-2.6431008013735307,-2.643100801373524,-2.5653205324521338,-2.108469400701741,-2.1084694007017197,-2.10762223186169,-2.1076222318616655,-1.9345918947358032,-1.9345918947358025,-1.9239429024756018,-1.6821193014524034,-1.6821193014523836,-1.6117258160934798,-1.5809602645182308,-1.5809602645182266,-1.5514503672664035,-1.4487597032642032,-1.448759703264202,-1.4487597032641861,-1.4487597032641757,-1.3474293370045098,-1.1122816756308398,-1.1122816756308378,-1.1122816756308358,-1.1122816756308334,-1.112281675630833,-1.1122816756308314,-1.1122816756308302,-1.1122816756308245,-1.1074773814237486,-1.1074773814237426,-1.107477381423738,-1.1074773814237375,-1.1074773814237344,-1.1074773814237344,-1.1074773814237315,-1.107477381423731,-1.0531679574070278,-1.0531679574070223,0.27409296513331327,0.27409296513331993,0.35187323405471016,0.8087243658051029,0.8087243658051242,0.809571534645154,0.8095715346451784,0.9826018717710407,0.9826018717710414,0.9932508640312421,1.2350744650544405,1.2350744650544603,1.3054679504133642,1.3362335019886131,1.3362335019886173,1.3657433992404404,1.4684340632426407,1.468434063242642,1.4684340632426578,1.4684340632426682,1.569764429502334,1.8049120908760041,1.8049120908760061,1.8049120908760081,1.8049120908760106,1.804912090876011,1.8049120908760126,1.8049120908760137,1.8049120908760194,1.8097163850830953,1.8097163850831013,1.809716385083106,1.8097163850831064,1.8097163850831095,1.8097163850831095,1.8097163850831124,1.8097163850831128,1.864025809099816,1.8640258090998216,11.027735918587043,-11.177566127740791
0.63,-2.9619040792623474,-2.6878151430979074,-2.687815143097868,-2.607483382407936,-2.172364896217802,-2.172364896217794,-2.171547759639434,-2.1715477596394193,-2.0017791698131684,-2.0017791698131644,-1.9913760730074885,-1.7524028355917018,-1.7524028355916939,-1.68419163312858,-1.6542953186153055,-1.654295318615297,-1.6256175449137675,-1.5242308903084913,-1.524230890308489,-1.5242308903084874,-1.5242308903084858,-1.4241608150703502,-1.1261120007168188,-1.1261120007168162,-1.1261120007168144,-1.1261120007168128,-1.1261120007168124,-1.1261120007168077,-1.1261120007168073,-1.1261120007168057,-1.1211963171290522,-1.1211963171290504,-1.1211963171290473,-1.1211963171290433,-1.1211963171290424,-1.1211963171290422,-1.121196317129041,-1.1211963171290387,-1.0653920546459006,-1.0653920546458984,0.2740889361644401,0.2740889361644796,0.35442069685441124,0.7895391830445453,0.7895391830445533,0.7903563196229135,0.7903563196229282,0.960124909449179,0.960124909449183,0.9705280062548589,1.2095012436706456,1.2095012436706536,1.2777124461337674,1.307608760647042,1.3076087606470503,1.33628653434858,1.437673188953856,1.4376731889538585,1.43767318895386,1.4376731889538616,1.5377432641919973,1.8357920785455286,1.8357920785455313,1.835792078545533,1.8357920785455346,1.835792078545535,1.8357920785455397,1.8357920785455402,1.8357920785455417,1.8407077621332952,1.840707762133297,1.8407077621333001,1.8407077621333041,1.840707762133305,1.8407077621333052,1.8407077621333063,1.8407077621333088,1.8965120246164469,1.896512024616449,11.216136658591852,-11.28868990943069
0.632,-3.0072122544156663,-2.7333572707419598,-2.7333572707419393,-2.6504998883099757,-2.2364847258738023,-2.2364847258737988,-2.235696868622381,-2.2356968686223486,-2.069140395597008,-2.0691403955970045,-2.0589800395061055,-1.8228593274550866,-1.8228593274550697,-1.7567541529390016,-1.7277067780163733,-1.727706778016362,-1.6998412445308029,-1.599748586095281,-1.5997485860952798,-1.5997485860952747,-1.5997485860952718,-1.5009300958790686,-1.1401287438576893,-1.140128743857689,-1.1401287438576884,-1.1401287438576884,-1.1401287438576866,-1.1401287438576853,-1.140128743857683,-1.1401287438576801,-1.1350996365381305,-1.1350996365381296,-1.1350996365381283,-1.1350996365381276,-1.1350996365381267,-1.1350996365381254,-1.1350996365381223,-1.1350996365381125,-1.0777604976148845,-1.077760497614878,0.27385498367370653,0.27385498367372696,0.35671236610569057,0.770727528541864,0.7707275285418675,0.7715153857932853,0.7715153857933177,0.9380718588186583,0.9380718588186618,0.9482322149095608,1.1843529269605797,1.1843529269605966,1.2504581014766647,1.279505476399293,1.2795054763993043,1.3073710098848634,1.4074636683203854,1.4074636683203865,1.4074636683203916,1.4074636683203945,1.5062821585365977,1.867083510557977,1.8670835105579773,1.867083510557978,1.867083510557978,1.8670835105579797,1.867083510557981,1.8670835105579833,1.8670835105579862,1.8721126178775358,1.8721126178775367,1.872112617877538,1.8721126178775387,1.8721126178775396,1.872112617877541,1.872112617877544,1.8721126178775538,1.9294517568007818,1.9294517568007883,11.404361931176913,-11.39876178020378
0.634,-3.0531155945886823,-2.7797216112459258,-2.7797216112459067,-2.6943740826694715,-2.300826280596419,-2.3008262805964073,-2.300066951651627,-2.300066951651618,-2.1366730994971306,-2.1366730994971275,-2.126752265112904,-1.8934846623160173,-1.8934846623160089,-1.8294122424945025,-1.8011938435834316,-1.801193843583429,-1.7741210449587124,-1.6753123746312997,-1.6753123746312961,-1.6753123746312828,-1.6753123746312812,-1.577736731291215,-1.1543348486061116,-1.1543348486061096,-1.1543348486061082,-1.1543348486061045,-1.1543348486061036,-1.1543348486061034,-1.1543348486061014,-1.1543348486061003,-1.1491902789111292,-1.149190278911129,-1.1491902789111261,-1.1491902789111246,-1.1491902789111246,-1.149190278911124,-1.149190278911123,-1.1491902789111195,-1.0902752602865238,-1.0902752602865218,0.27339398334275655,0.27339398334277565,0.3587415119192108,0.7522893139922635,0.752289313992275,0.7530486429370553,0.7530486429370642,0.9164424950915517,0.9164424950915548,0.9263633294757785,1.159630932272665,1.1596309322726734,1.2237033520941798,1.2519217510052507,1.2519217510052534,1.27899454962997,1.3778032199573826,1.3778032199573862,1.3778032199573995,1.377803219957401,1.4753788632974674,1.8987807459825707,1.8987807459825727,1.898780745982574,1.8987807459825778,1.8987807459825787,1.898780745982579,1.898780745982581,1.898780745982582,1.903925315677553,1.9039253156775533,1.9039253156775562,1.9039253156775577,1.9039253156775577,1.9039253156775584,1.9039253156775593,1.9039253156775628,1.9628403343021585,1.9628403343021605,11.592253833026582,-11.507697945546408
0.636,-3.0996109249035744,-2.826901014589525,-2.8269010145895144,-2.7391083295749774,-2.3653869490858255,-2.3653869490858113,-2.3646554004520883,-2.3646554004520817,-2.2043748488343304,-2.204374848834325,-2.194690258995197,-1.9642748495423383,-1.9642748495423246,-1.9021647762527667,-1.8747557237357193,-1.8747557237357189,-1.848456528324908,-1.7509218446698742,-1.7509218446698736,-1.7509218446698578,-1.7509218446698551,-1.6545802804138496,-1.1687332978172031,-1.168733297817201,-1.168733297817198,-1.168733297817196,-1.1687332978171958,-1.1687332978171932,-1.16873329781719,-1.1687332978171863,-1.1634712252441834,-1.163471225244181,-1.1634712252441806,-1.1634712252441772,-1.1634712252441741,-1.1634712252441732,-1.1634712252441683,-1.1634712252441664,-1.102938345082397,-1.1029383450823933,0.27270991031404934,0.27270991031406,0.36050259532859696,0.7342239758177489,0.7342239758177631,0.734955524451486,0.7349555244514927,0.8952360760692439,0.8952360760692493,0.9049206659083775,1.135336075361236,1.1353360753612498,1.1974461486508077,1.224855201167855,1.2248552011678555,1.2511543965786665,1.3486890802337002,1.3486890802337008,1.3486890802337166,1.3486890802337193,1.4450306444897247,1.9308776270863712,1.9308776270863734,1.9308776270863763,1.9308776270863783,1.9308776270863786,1.9308776270863812,1.9308776270863843,1.930877627086388,1.936139699659391,1.9361396996593934,1.9361396996593938,1.9361396996593971,1.9361396996594002,1.9361396996594011,1.936139699659406,1.936139699659408,1.9966725798211773,1.996672579821181,11.779656865917843,-11.615418276883156
0.638,-3.1466946061536354,-2.874886829261938,-2.8748868292619374,-2.7847032854075953,-2.4301641198859882,-2.4301641198859776,-2.42945960764013,-2.429459607640108,-2.272243250441766,-2.272243250441711,-2.262791575728501,-2.0352260192136846,-2.035226019213654,-1.9750106365132585,-1.9483916344971328,-1.9483916344971295,-1.9228472800243557,-1.8265765896468567,-1.8265765896468489,-1.8265765896468404,-1.826576589646832,-1.731460309462931,-1.1833271130202974,-1.1833271130202938,-1.1833271130202858,-1.1833271130202847,-1.1833271130202843,-1.1833271130202836,-1.183327113020283,-1.1833271130202812,-1.1779454978120574,-1.1779454978120574,-1.1779454978120572,-1.177945497812057,-1.1779454978120554,-1.1779454978120538,-1.1779454978120532,-1.1779454978120527,-1.1208081742909606,-1.120808174290946,0.27180777689169755,0.271807776891698,0.3619913207460401,0.7165304862676471,0.7165304862676578,0.7172349985135056,0.7172349985135273,0.8744513557118694,0.8744513557119244,0.8839030304251345,1.1114685869399508,1.1114685869399814,1.171683969640377,1.1983029716565026,1.198302971656506,1.2238473261292797,1.3201180165067787,1.3201180165067865,1.320118016506795,1.3201180165068034,1.4152342966907043,1.963367493133338,1.9633674931333416,1.9633674931333496,1.9633674931333507,1.9633674931333511,1.9633674931333518,1.9633674931333525,1.9633674931333542,1.968749108341578,1.968749108341578,1.9687491083415782,1.9687491083415785,1.96874910834158,1.9687491083415816,1.9687491083415822,1.9687491083415827,2.025886431862675,2.0258864318626895,11.966418633427164,-11.721846632373499
0.64,-3.194362549938161,-2.9236689922273946,-2.923668992227377,-2.8311578779368807,-2.4951551833751378,-2.495155183375124,-2.494476968651318,-2.494476968651295,-2.3402759502436012,-2.3402759502435866,-2.3310538146574755,-2.1063344187388098,-2.1063344187387893,-2.0479487137496437,-2.022100799537036,-2.02210079953702,-1.9972928887005776,-1.902276207617396,-1.9022762076173947,-1.9022762076173934,-1.902276207617373,-1.8083763916283178,-1.1981193536863555,-1.1981193536863484,-1.198119353686347,-1.198119353686347,-1.198119353686345,-1.198119353686341,-1.19811935368634,-1.1981193536863373,-1.1926161596126414,-1.1926161596126381,-1.1926161596126377,-1.192616159612637,-1.192616159612635,-1.192616159612633,-1.192616159612631,-1.1926161596126308,-1.1601414021559842,-1.160141402155979,0.27069355771076653,0.2706935577107843,0.3632046720012805,0.6992073665630234,0.6992073665630372,0.6998855812868432,0.6998855812868663,0.8540865996945599,0.8540865996945746,0.8633087352806856,1.0880281311993514,1.0880281311993718,1.1464138361885174,1.172261750401125,1.172261750401141,1.1970696612375835,1.2920863423207651,1.2920863423207665,1.2920863423207678,1.2920863423207882,1.3859861583098434,1.9962431962518057,1.9962431962518128,1.9962431962518141,1.9962431962518141,1.9962431962518161,1.9962431962518201,1.9962431962518212,1.996243196251824,2.0017463903255197,2.001746390325523,2.0017463903255237,2.001746390325524,2.0017463903255264,2.001746390325528,2.00174639032553,2.0017463903255304,2.034221147782177,2.034221147782182,12.152390501442461,-11.826911141339792
0.642,-3.2426102356071773,-2.973236131169134,-2.9732361311691142,-2.878469304429998,-2.5603575336745843,-2.5603575336745776,-2.5597048835871634,-2.5597048835871434,-2.4084706328143732,-2.408470632814352,-2.3994746192386,-2.1775964094860196,-2.1775964094860094,-2.120977906921498,-2.0958824502047255,-2.0958824502047175,-2.0717929462269686,-1.978020301193908,-1.978020301193885,-1.9780203011938846,-1.97802030119388,-1.885328106941801,-1.213113116385223,-1.213113116385222,-1.2131131163852182,-1.2131131163852167,-1.2131131163852158,-1.2131131163852158,-1.2131131163852142,-1.213113116385212,-1.2074863137067702,-1.207486313706768,-1.2074863137067622,-1.207486313706762,-1.2074863137067595,-1.2074863137067586,-1.2074863137067569,-1.2074863137067557,-1.1990256672712816,-1.1990256672712756,0.2693741044380431,0.2693741044380631,0.3641409311771793,0.682252701932593,0.6822527019325997,0.6829053520200139,0.6829053520200339,0.8341396027928041,0.8341396027928254,0.8431356163685773,1.0650138261211577,1.065013826121168,1.1216323286856795,1.1467277854024518,1.1467277854024598,1.1708172893802087,1.2645899344132694,1.2645899344132923,1.2645899344132927,1.2645899344132974,1.3572821286653762,2.029497119221954,2.029497119221955,2.029497119221959,2.0294971192219604,2.0294971192219613,2.0294971192219613,2.029497119221963,2.0294971192219653,2.035123921900407,2.0351239219004094,2.035123921900415,2.035123921900415,2.035123921900418,2.0351239219004187,2.0351239219004205,2.0351239219004214,2.0435845683358957,2.043584568335902,12.337428216049535,-11.930544450082433
0.644,-3.291432728846493,-3.023575676595491,-3.023575676595485,-2.9266330489218246,-2.6257685704758806,-2.6257685704758797,-2.625140758980766,-2.6251407589807654,-2.4768250209196943,-2.4768250209196787,-2.468051676367137,-2.249008463437756,-2.249008463437731,-2.194097123765518,-2.1697358255579062,-2.1697358255578827,-2.1463470476874833,-2.0538084774846848,-2.0538084774846603,-2.0538084774846563,-2.0538084774846466,-1.9623150421474291,-1.2374717179238675,-1.2374717179238612,-1.228311533826203,-1.228311533826201,-1.2283115338261992,-1.2283115338261965,-1.2283115338261938,-1.228311533826192,-1.2283115338261918,-1.2283115338261903,-1.2225591024470404,-1.2225591024470386,-1.2225591024470344,-1.2225591024470304,-1.2225591024470297,-1.2225591024470286,-1.2225591024470246,-1.2225591024470226,0.267857052251002,0.26785705225100775,0.3647996799246682,0.6656641583706122,0.6656641583706131,0.666291969865727,0.6662919698657275,0.8146077079267986,0.8146077079268141,0.8233810524793559,1.0424242654087368,1.0424242654087617,1.0973356050809748,1.1216969032885866,1.1216969032886102,1.1450856811590095,1.237624251361808,1.2376242513618325,1.2376242513618365,1.2376242513618463,1.3291176866990637,2.0539610109226256,2.053961010922632,2.06312119502029,2.063121195020292,2.063121195020294,2.0631211950202966,2.0631211950202992,2.063121195020301,2.063121195020301,2.063121195020303,2.0688736263994523,2.068873626399454,2.0688736263994585,2.0688736263994625,2.068873626399463,2.0688736263994643,2.0688736263994683,2.06887362639947,12.521392473198704,-12.032683927492567
0.646,-3.340824701719783,-3.0746739812918875,-3.074673981291852,-2.9756429182929205,-2.6913857007854856,-2.6913857007854567,-2.6907820094809893,-2.6907820094809662,-2.5453368750425387,-2.5453368750425147,-2.5367827156916114,-2.3205671598794617,-2.320567159879458,-2.267305281066919,-2.243660172385082,-2.243660172385062,-2.2209547913574577,-2.129640348033572,-2.129640348033561,-2.1296403480335595,-2.129640348033542,-2.0393367905745965,-1.2754914194257252,-1.2754914194257077,-1.2437177737756424,-1.24371777377564,-1.2437177737756375,-1.2437177737756373,-1.2437177737756364,-1.2437177737756353,-1.2437177737756322,-1.243717773775631,-1.2378377065887265,-1.2378377065887223,-1.2378377065887218,-1.2378377065887203,-1.2378377065887176,-1.2378377065887152,-1.237837706588715,-1.237837706588713,0.26615072042789567,0.2661507204279312,0.3651817834268627,0.6494390009342976,0.6494390009343265,0.6500426922387939,0.6500426922388169,0.7954878266772445,0.7954878266772685,0.8040419860281718,1.0202575418403215,1.020257541840325,1.0735194206528642,1.0971645293347012,1.0971645293347212,1.1198699103623255,1.2111843536862112,1.2111843536862223,1.2111843536862237,1.211184353686241,1.3014879111451867,2.065333282294058,2.0653332822940755,2.0971069279441408,2.097106927944143,2.0971069279441457,2.0971069279441457,2.0971069279441465,2.097106927944148,2.097106927944151,2.097106927944152,2.1029869951310567,2.1029869951310607,2.1029869951310616,2.102986995131063,2.1029869951310656,2.102986995131068,2.1029869951310682,2.1029869951310705,12.70414943546697,-12.133271829528049
