coupling,10x2,6x2,7x2,8x2,9x2
0.76,0.7940101129570915,0.7791367524802694,0.7840631415478403,0.7872999971811138,0.7912036100307704
0.78,0.776264940986287,0.7624848364838763,0.7668284227530955,0.7695732178541967,0.7734494515708032
0.8,0.7569454306719872,0.7451090800133944,0.7486269069433864,0.750628499170295,0.7542896897672844
0.8200000000000001,0.7359656319575688,0.7270586988346053,0.7294930955131683,0.7304707269229577,0.7336884255191326
0.84,0.7132727743280162,0.7083947897871455,0.7094813632254655,0.709132663812559,0.7116421684068472
0.86,0.6888598516753762,0.6891894329835317,0.6886662160766515,0.6866779956839858,0.6881870720329644
0.88,0.6627774360744649,0.6695243091989935,0.6671415052834037,0.6632027885586207,0.6634045447346835
0.9,0.6351427316059781,0.6494888910140748,0.6450185481739188,0.6388349371630766,0.6374241492347109
0.92,0.6061437355286146,0.6291783012580217,0.6224232149055722,0.6137313788229757,0.6104228711712301
0.9400000000000001,0.5760367460891571,0.6086909588074585,0.5994921505096746,0.5880731132164286,0.5826202477335805
0.96,0.545136408326449,0.588126146404446,0.5763683963371546,0.5620583626575053,0.5542694551867241
0.98,0.5137988682153277,0.5675816362757927,0.5531967370942511,0.535894468873763,0.5256451308743096
1.0,0.48240004272494974,0.5471514974373524,0.5301191189742916,0.5097892929472828,0.4970292787103343
1.02,0.4513120511687865,0.5269241860015361,0.5072704591969482,0.48394292838867814,0.4686969197688505
1.04,0.4208811470388634,0.5069809902263697,0.4847751045277696,0.45854044876622113,0.4409031204250719
1.06,0.3914099698316844,0.4873948696400812,0.4627441094305131,0.43374621880525926,0.41387268528860593
1.08,0.36314582995868283,0.4682296963069258,0.44127340943560583,0.4097000506364303,0.38779325716483
1.1,0.3362754433064319,0.44953987930766115,0.4204428769567684,0.3865152389305612,0.36281197713058
1.12,0.31092542546441526,0.43137033278732695,0.4003161760184185,0.3642783037218543,0.33903536160552417
1.1400000000000001,0.2871671652507185,0.4137567342730678,0.38094128477044487,0.3430501325174149,0.316531730404656
1.16,0.2650244611130138,0.3967260131605267,0.3623515308514576,0.3228681486245821,0.29533538594097225
1.18,0.24448242369987463,0.3802970083497278,0.3445669814613517,0.30374913016056704,0.275451766285317
1.2,0.2254964704249072,0.3644812376192658,0.3275960421864869,0.28569234561915163,0.25686291810379813
1.22,0.2080006226917307,0.34928372798612917,0.3114371404098461,0.26868273743387233,0.23953280367492494
1.24,0.1919146684790104,0.3347038646407873,0.2960803953229476,0.2526939579863913,0.22341212629625457
1.26,0.1771500259329244,0.3207362249409462,0.2815092030923701,0.2376911312428076,0.20844250450509452
1.28,0.16361432790169742,0.30737137255288555,0.2677016899165914,0.22363327102263608,0.19455993672755484
1.3,0.15121485428015305,0.2945965945935901,0.2546320060531658,0.21047533129022844,0.18169757367893946
1.32,0.13986098799582047,0.2823965712471699,0.24227144987324423,0.19816989506586183,0.1697878612045706
1.34,0.1294658810043564,0.27075397269641144,0.2305894227318825,0.18666852839209577,0.15876413853018126
1.36,0.11994750476433273,0.2596499823533823,0.2195542234332695,0.1759228366838378,0.1485617832516964
1.3800000000000001,0.11122923681354695,0.24906474840629117,0.20913369599444676,0.16588526517235655,0.1391189908348761
1.4000000000000001,0.10324010867969878,0.2389777677823736,0.19929574697151364,0.1565096851493535,0.13037726741935812
1.42,0.09591481471616839,0.2293682079326189,0.1900087494531726,0.1477518050160956,0.12228170342790477
1.44,0.08919355870095033,0.2202151725425982,0.1812418504918212,0.1395694409928546,0.11478108382791118
1.46,0.08302179596829898,0.2114979175165829,0.1729651976645306,0.1319226776100678,0.10782787999740787
1.48,0.0773499134865099,0.2031960234990699,0.16515009896079097,0.12477394334221548,0.10137815855871687
1.5,0.07213287829199515,0.1952895308946359,0.15776912851397287,0.11808802228938366,0.0953914344436207
1.52,0.0673298755278578,0.1877590429065456,0.15079618898786296,0.11183201883099207,0.08983048881697775
1.54,0.0629039504808766,0.18058580159934537,0.14420653979889375,0.10597528873671516,0.0846611671733385
1.56,0.05882166397493145,0.17375174144684846,0.13797679885782882,0.10048934732133036,0.07985216874952468
1.58,0.055052766843126676,0.16723952428593994,0.13208492418023793,0.09534776283560883,0.07537483517360748
1.6,0.05156989662343758,0.1610325590799773,0.12651018055162988,0.09052604133908979,0.07120294381728681
1.62,0.048348297833151796,0.15511500941594847,0.12123309543661849,0.08600150773952402,0.06731250947704642
1.6400000000000001,0.04536556596609116,0.14947179122414073,0.1162354074802831,0.0817531864477175,0.06368159664626838
1.6600000000000001,0.04260141456378081,0.14408856282030097,0.11150001024805284,0.07776168412801149,0.06029014364644217
1.68,0.0400374642188581,0.13895170902809556,0.10701089327145451,0.07400907627416259,0.05711979917377696
1.7,0.03765705208652048,0.1340483208419196,0.10275308199332847,0.07047879876508895,0.054153771317961646
1.72,0.03544506034321557,0.12936617183355686,0.09871257782240389,0.06715554511904326,0.051376688769464385
1.74,0.033387761994206046,0.12489369228687733,0.09487629919822961,0.06402516983853544,0.04877447370862478
1.76,0.03147268245899169,0.12061994185892486,0.09123202432136031,0.06107459799804396,0.04633422573247855
1.78,0.029688475431575597,0.11653458140907327,0.08776833600867835,0.058291741052751866,0.04404411609966297
1.8,0.02802481160514634,0.11262784450687213,0.08447456898101915,0.055665418723673886,0.041893291541956645
1.82,0.02647227895516683,0.10889050902007098,0.08134075977140316,0.053185286731164294,0.03987178688973671
1.84,0.025022293384336397,0.10531386909406046,0.07835759935092618,0.05084177009418285,0.037970445777610926
1.86,0.023667018641200403,0.10188970775965546,0.07551638850006756,0.048626001680689396,0.03618084872906542
1.8800000000000001,0.022399294528674486,0.09861027034540856,0.07280899590153757,0.04652976567852213,0.03449524795928366
1.9000000000000001,0.02121257251730882,0.0954682388212271,0.07022781889281846,0.04454544565181963,0.032906508280123516
1.92,0.020100857969150468,0.09245670716011908,0.06776574678988169,0.04266597685238692,0.03140805353752995
1.94,0.01905865826210656,0.08956915777297901,0.06541612667493168,0.040884802465421366,0.0299938180580312
1.96,0.018080936180727685,0.0867994390457501,0.06317273152961955,0.03919583348286005,0.028658202625702393
1.98,0.01716306800818302,0.0841417439883938,0.06102973058819775,0.037593411914094745,0.027396034553777045
2.0,0.01630080581610335,0.0815905899893897,0.05898166178250557,0.0360722770613287,0.02620253145526514
